City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
414,port alfred,-33.5906,26.891,18.99,98,67,1.79,ZA,1707183086
415,dudinka,69.4058,86.1778,-25.18,97,64,1.79,RU,1707183086
416,al bawiti,28.3492,28.8659,10.37,69,0,2.48,EG,1707183087
417,kuanda,56.3161,116.0806,-21.11,89,100,0.35,RU,1707183087
418,castillos,-34.1667,-53.8333,20.04,73,90,4.2,UY,1707183088
419,boguchany,58.3814,97.4531,-11.71,98,100,1.39,RU,1707183088
420,mil'kovo,55.6078,37.7956,-3.27,96,99,2.97,RU,1707183089
421,opuwo,-18.0607,13.84,21.6,83,100,1.63,NA,1707183089
422,gaspe,48.8334,-64.4819,-2.88,86,100,3.6,CA,1707183063
423,'ali sabieh,11.1558,42.7125,22.07,82,1,1.73,DJ,1707183090
424,kyshtovka,56.555,76.6271,-3.7,92,98,6.26,RU,1707183090
425,zheleznodorozhnyy,55.7503,38.0042,-3.25,97,99,2.08,RU,1707183091
426,guayaramerin,-10.8368,-65.3614,24.09,81,31,1.21,BO,1707183091
427,makoua,0.0069,15.6333,23.24,87,100,1.46,CG,1707183092
428,cabedelo,-6.9811,-34.8339,28.37,80,20,4.23,BR,1707183092
429,saynshand,44.8824,110.1163,-19.76,87,6,1.6,MN,1707183092
430,fortuna,40.5982,-124.1573,9.81,97,75,0.0,US,1707183093
431,vernon,50.2581,-119.2691,2.01,89,100,0.51,CA,1707183093
432,el alto,-4.2714,-81.2147,24.81,86,54,4.25,PE,1707183093
433,acarau,-2.8856,-40.12,27.3,80,53,6.46,BR,1707183094
434,yurimaguas,-5.9,-76.0833,24.65,82,17,1.16,PE,1707183094
435,tarko-sale,64.9225,77.785,-18.53,94,100,6.8,RU,1707183095
436,verkhnevilyuysk,63.4453,120.3167,-29.39,100,99,0.7,RU,1707183095
437,straldzha,42.6,26.6833,14.02,50,100,7.68,BG,1707183096
438,massakory,12.996,15.7293,19.69,18,94,7.3,TD,1707183096
439,magadan,59.5667,150.8,-17.82,70,100,3.62,RU,1707183096
440,patos,-7.0244,-37.28,26.8,56,29,4.14,BR,1707183097
441,manicore,-5.8092,-61.3003,24.46,92,54,0.97,BR,1707183097
442,barranca,-10.75,-77.7667,24.64,76,97,2.55,PE,1707183098
443,male,4.1748,73.5089,27.97,83,40,6.69,MV,1707183072
444,pontevedra,42.431,-8.6444,11.75,86,99,0.87,ES,1707183098
445,jinghong,21.991,100.7341,20.68,42,2,0.42,CN,1707183099
446,khovd,48.0056,91.6419,-20.5,91,23,0.74,MN,1707183100
447,kambove,-10.8764,26.5969,16.84,97,100,1.11,CD,1707183100
448,codrington,-38.2667,141.9667,18.96,44,0,5.89,AU,1707183101
449,nagqu,31.5,92.0,-7.65,13,91,7.96,CN,1707183101
450,manay,7.215,126.5397,26.16,80,100,1.33,PH,1707183101
451,colac,-38.3333,143.5833,19.54,32,8,4.28,AU,1707183102
452,ilebo,-4.3167,20.5833,21.41,95,88,0.74,CD,1707183102
453,freeport,40.6576,-73.5832,3.43,45,0,7.2,US,1707182898
454,yangjiang,21.85,111.9667,19.13,80,100,3.83,CN,1707183103
455,beau vallon,-20.4189,57.6953,22.9,88,20,1.54,MU,1707183103
456,oum hadjer,13.2954,19.6966,19.61,19,91,4.76,TD,1707183103
457,mombasa,-4.0547,39.6636,26.28,89,100,2.52,KE,1707183104
458,vershino-darasunskiy,52.35,115.5167,-17.99,81,19,0.89,RU,1707183104
459,igarka,67.4667,86.5833,-25.45,97,73,3.0,RU,1707183104
460,borogontsy,62.6683,131.1683,-33.11,97,63,0.54,RU,1707183105
461,noosa heads,-26.3833,153.15,30.74,67,47,2.9,AU,1707183059
462,qamdo,31.1667,97.2333,-6.47,38,62,3.96,CN,1707183106
463,ust'-ilimsk,58.0006,102.6619,-7.65,81,100,4.02,RU,1707183106
464,borova,50.1763,30.1043,2.94,75,100,4.99,UA,1707183106
465,curillo,1.0333,-75.9191,22.46,98,100,1.41,CO,1707183107
466,los alamos,35.8881,-106.307,6.31,53,20,3.09,US,1707183107
467,alofi,-19.0595,-169.9187,29.94,66,40,5.66,NU,1707183107
468,kujama,10.4542,7.6368,17.31,20,7,5.28,NG,1707183108
469,pointe michel,15.25,-61.3833,25.16,83,14,7.2,DM,1707183108
470,pervari,37.9357,42.5493,-1.81,95,93,0.71,TR,1707183108
471,portland,45.5234,-122.6762,9.69,94,100,4.63,US,1707183008
472,atlantis,-33.5667,18.4834,19.81,86,72,1.28,ZA,1707183109
473,maracas,-13.4411,-40.4308,18.23,97,55,2.24,BR,1707183109
474,bel ombre,-4.6167,55.4167,27.91,78,20,2.06,SC,1707183110
475,ozd,48.2167,20.3,8.62,66,100,5.43,HU,1707183110
476,maputo,-25.9653,32.5892,23.03,89,81,2.28,MZ,1707183110
477,melfort,52.8667,-104.6177,-1.93,86,83,4.12,CA,1707183111
478,zag,46.9441,99.165,-27.01,85,96,1.13,MN,1707183111
479,kindu,-2.95,25.95,20.51,98,100,0.7,CD,1707183112
480,marengo,42.2486,-88.6084,1.17,90,100,2.83,US,1707183112
481,baiti,13.745,-14.7482,25.69,13,0,2.78,SN,1707183112
482,hanceville,34.0607,-86.7675,10.65,77,0,3.12,US,1707183113
483,luza,60.6308,47.2512,-25.31,99,100,1.44,RU,1707183113
484,baihe,22.15,107.2333,15.17,90,100,1.96,CN,1707183113
485,san antonio de pale,-1.4014,5.6325,27.69,76,100,1.66,GQ,1707183114
486,torbeyevo,54.0797,43.2473,-6.89,97,94,4.82,RU,1707183114
487,ouadda,8.0777,22.4007,20.76,22,76,3.01,CF,1707183114
488,umm kaddadah,13.6017,26.6876,15.17,16,10,8.26,SD,1707183115
489,progreso,21.2833,-89.6667,20.06,68,100,10.31,MX,1707183115
490,chaykovskiy,56.7686,54.1148,-4.01,95,100,3.68,RU,1707183115
491,pudozh,61.8099,36.5345,-21.7,98,95,2.68,RU,1707183116
492,arkhangel'sk,64.5401,40.5433,-24.93,75,0,1.0,RU,1707183116
493,phan rang-thap cham,11.5667,108.9833,28.72,57,17,2.26,VN,1707183116
494,tak,16.5833,98.8333,15.99,74,1,1.27,TH,1707183117
495,hassi messaoud,31.6804,6.0729,6.92,61,0,1.03,DZ,1707183117
496,rosarito,32.3333,-117.0333,14.71,88,100,5.36,MX,1707183118
497,nova xavantina,-14.6667,-52.35,21.73,99,100,0.99,BR,1707183118
498,coahuayana de hidalgo,18.7,-103.6583,23.03,91,11,1.2,MX,1707183118
499,oranjestad,12.524,-70.027,28.28,89,20,2.06,AW,1707183118
500,saldanha,-33.0117,17.9442,19.03,97,51,0.48,ZA,1707183119
501,walvis bay,-22.9575,14.5053,18.53,94,94,1.03,NA,1707183119
502,prado,-17.3411,-39.2208,25.15,90,72,2.67,BR,1707183121
503,batticaloa,7.7102,81.6924,26.44,70,57,3.84,LK,1707183121
504,san felipe,10.3399,-68.7425,24.48,85,98,1.9,VE,1707183122
505,am timan,11.0297,20.2827,22.3,23,4,2.64,TD,1707183122
506,kavieng,-2.5744,150.7967,28.46,78,76,3.42,PG,1707183123
507,ruayer,43.0537,-5.5502,5.34,88,99,0.8,ES,1707183124
508,vilyuchinsk,52.9306,158.4028,-6.71,69,74,2.68,RU,1707183124
509,vilyuysk,63.7553,121.6247,-38.33,100,95,1.34,RU,1707183125
510,carbonear,47.7332,-53.2148,1.81,97,100,9.65,CA,1707183125
511,n'zeto,-7.2312,12.8666,26.84,84,98,1.14,AO,1707183125
512,bahia de kino,28.8333,-111.9333,24.84,43,100,1.32,MX,1707183126
513,ust-tsilma,65.441,52.1498,-33.55,100,100,0.45,RU,1707183126
514,santanyi,39.3546,3.1291,11.19,77,100,2.81,ES,1707183126
515,kimbe,-5.5502,150.1429,30.34,71,39,2.66,PG,1707183127
516,upington,-28.4478,21.2561,22.21,30,0,2.57,ZA,1707183063
517,rio gallegos,-51.6226,-69.2181,15.03,38,0,4.12,AR,1707183128
518,goure,13.9835,10.2704,15.5,19,2,7.14,NE,1707183128
519,kristiansund,63.1115,7.732,-2.64,93,100,2.06,NO,1707183129
520,den burg,53.0542,4.7972,9.42,89,100,10.8,NL,1707183126
521,yallahs,17.8748,-76.5624,26.55,87,57,6.19,JM,1707183129
522,brandfort,-28.7001,26.4597,16.67,25,0,2.43,ZA,1707183130
523,lugazi,0.3772,32.9197,17.4,89,13,0.34,UG,1707183130
524,fort mcmurray,56.7268,-111.381,-11.23,79,20,5.14,CA,1707183131
525,zavodoukovsk,56.5042,66.5515,0.48,86,100,6.03,RU,1707182945
526,frontera,26.9333,-101.45,18.51,29,0,1.34,MX,1707183022
527,buka,40.8108,69.1986,5.69,37,100,2.53,UZ,1707183132
528,sao felix do xingu,-6.6447,-51.995,23.07,95,100,0.72,BR,1707183133
529,gorontalo,0.5412,123.0595,31.56,58,100,1.23,ID,1707183133
530,arvayheer,46.2639,102.775,-16.74,81,88,1.93,MN,1707183134
531,balabac,7.9868,117.0645,27.73,72,56,5.53,PH,1707183134
532,smirnykh,49.75,142.8333,-10.55,71,8,1.98,RU,1707183134
533,bom jesus da lapa,-13.255,-43.4181,23.36,76,100,1.38,BR,1707183135
534,luderitz,-26.6481,15.1594,17.95,90,21,0.98,NA,1707183135
535,colachel,8.1667,77.25,23.29,77,59,3.28,IN,1707183135
536,ciutadella,40.0011,3.8414,12.45,78,100,3.14,ES,1707183136
537,siloam springs,36.1881,-94.5405,10.46,68,0,3.6,US,1707182906
538,bigastro,38.0624,-0.8984,13.13,45,100,1.99,ES,1707183137
539,pavlodar,52.3,76.95,-12.11,85,0,7.0,KZ,1707183138
540,north syracuse,43.1348,-76.1299,-0.57,64,0,4.12,US,1707183138
541,shimoda,34.6667,138.95,6.2,96,100,5.87,JP,1707183138
542,katsuura,35.1333,140.3,5.38,95,100,8.15,JP,1707183139
543,dzuunmod,48.2199,97.3744,-20.91,68,100,2.13,MN,1707183139
544,ghadamis,30.1337,9.5007,11.43,49,0,2.98,LY,1707183140
545,cape canaveral,28.4058,-80.6048,16.04,87,100,6.69,US,1707183140
546,lesnikovo,55.2822,65.3175,0.44,89,60,5.26,RU,1707183141
547,bariri,-22.0744,-48.7403,29.14,66,98,1.77,BR,1707183141
548,thinadhoo,0.5333,72.9333,28.3,74,27,4.11,MV,1707183142
549,alexandria,31.2156,29.9553,12.3,67,0,4.21,EG,1707183142
550,guapo,-16.8306,-49.5319,20.21,98,100,1.35,BR,1707183143
551,huntington,38.4193,-82.4452,7.96,75,0,0.89,US,1707182948
552,tyuratam,45.6507,63.3156,-1.29,86,100,4.9,KZ,1707183143
553,magdagachi,53.45,125.8,-16.46,74,4,2.38,RU,1707183144
554,hirara,24.8,125.2833,18.92,77,75,6.17,JP,1707183144
555,kalevala,65.2,31.1667,-19.11,100,96,2.29,RU,1707183145
556,usogorsk,63.4106,48.6872,-20.19,97,100,1.98,RU,1707183145
557,karatau,43.1667,70.4667,1.56,62,100,2.89,KZ,1707183145
558,siwa oasis,29.2041,25.5195,11.92,65,0,2.29,EG,1707183054
559,mejit,10.2753,170.8646,26.83,80,17,8.04,MH,1707183146
560,sulejow,51.3544,19.8854,8.43,79,100,9.63,PL,1707183146
